,property_type,state,region,lat,lon,area_m2,price_brl
373,apartment,Piauí,Northeast,-5.144143,-42.770873,108,607959.56
374,apartment,Piauí,Northeast,-5.084227,-42.821615,,831450.32
375,apartment,Piauí,Northeast,-5.086528,-42.797088,103,622432.39
376,apartment,Piauí,Northeast,-5.092011,-42.80376,100,486179.01
377,apartment,Piauí,Northeast,-5.064457,-42.79275,60,319400.84
378,apartment,Piauí,Northeast,-5.078955,-42.807716,76,249531.9
379,apartment,Piauí,Northeast,-5.078955,-42.807716,100,297830.6
380,apartment,Piauí,Northeast,-5.078955,-42.807716,,259513.19
381,apartment,Piauí,Northeast,-5.078955,-42.807716,72,329382.13
382,house,Piauí,Northeast,-5.051253,-42.749144,236,748595.73
383,apartment,Piauí,Northeast,-5.06999,-42.749367,70,242774.57
384,apartment,Piauí,Northeast,-5.078903,-42.787226,162,988146.4
385,house,Piauí,Northeast,-5.074453,-42.736429,115,534986.44
386,apartment,Piauí,Northeast,-5.086306,-42.781749,,606861.61
387,apartment,Piauí,Northeast,-5.070009,-42.74717,79,339353.41
388,apartment,Piauí,Northeast,-5.076423,-42.76101,74,308421.45
389,apartment,Piauí,Northeast,-5.095419,-42.791474,78,318392.73
390,house,Piauí,Northeast,-5.085659,-42.729751,115,398252.92
391,apartment,Piauí,Northeast,-5.061773,-42.759066,76,276629.09
392,apartment,Piauí,Northeast,-5.068983,-42.786101,130,616862.74
393,apartment,Piauí,Northeast,-5.075868,-42.753926,75,291268.25
394,apartment,Piauí,Northeast,-5.06923,-42.785126,108,625949.09
395,apartment,Piauí,Northeast,-5.089212,-42.801628,205,757196.48
396,apartment,Piauí,Northeast,-5.063854,-42.762544,180,449157.45
397,apartment,Piauí,Northeast,-5.063854,-42.762544,,568932.77
398,apartment,Piauí,Northeast,-5.073011,-42.793678,60,419213.6
399,apartment,Piauí,Northeast,-5.078955,-42.807716,,698689.35
400,apartment,Piauí,Northeast,-5.069056,-42.783318,141,1097940.43
401,apartment,Piauí,Northeast,-5.044685,-42.766233,77,479101.27
402,apartment,Rio Grande do Norte,Northeast,-5.852388,-35.208324,92,374297.86
403,apartment,Rio Grande do Norte,Northeast,-5.864574,-35.212097,64,259513.19
404,apartment,Rio Grande do Norte,Northeast,-5.864574,-35.212097,87,374297.86
405,apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,214,998127.67
406,apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,150,848408.53
407,apartment,Rio Grande do Norte,Northeast,-5.886141,-35.180965,56,364316.6
408,apartment,Rio Grande do Norte,Northeast,-5.816717,-35.201107,166,918277.46
409,apartment,Rio Grande do Norte,Northeast,-5.816717,-35.201107,142,848408.53
410,apartment,Rio Grande do Norte,Northeast,-5.864764,-35.190559,141,678726.79
411,apartment,Rio Grande do Norte,Northeast,-5.824264,-35.210854,81,387273.53
412,apartment,Rio Grande do Norte,Northeast,-5.824264,-35.210854,119,508046.97
413,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,86,451153.7
414,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,101,529007.65
415,apartment,Rio Grande do Norte,Northeast,-5.866949,-35.23719,89,299438.28
416,apartment,Rio Grande do Norte,Northeast,-5.824444,-35.218132,99,458862.23
417,apartment,Rio Grande do Norte,Northeast,-5.812777,-35.221756,91,558302.7
418,apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,136,749593.89
419,apartment,Rio Grande do Norte,Northeast,-5.862752,-35.199493,67,319400.84
420,house,Rio Grande do Norte,Northeast,-5.126,-35.640933,180,578914.03
421,apartment,Rio Grande do Norte,Northeast,-6.002884,-35.110754,,489082.54
422,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,83,309419.57
423,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,77,289457.01
424,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,77,259513.19
425,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,,259513.19
426,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,68,269494.46
427,apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,98,319400.84
428,apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,58,339363.39
429,apartment,Rio Grande do Norte,Northeast,-5.874449,-35.179714,53,259513.19
430,apartment,Rio Grande do Norte,Northeast,-5.856121,-35.206604,,299438.28
431,apartment,Rio Grande do Norte,Northeast,-5.823246445,-35.20947696,119,524888.59
432,house,Rio Grande do Norte,Northeast,-5.866949,-35.23719,195,668745.53
433,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,152,459138.71
434,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,154,449157.45
435,house,Rio Grande do Norte,Northeast,-5.899978,-35.212097,,548970.21
436,house,Rio Grande do Norte,Northeast,-5.866949,-35.23719,198,628820.41
437,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,146,369307.22
438,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,61,399251.07
439,apartment,Rio Grande do Norte,Northeast,-5.8633267,-35.2151659,117,362694.08
440,apartment,Rio Grande do Norte,Northeast,-5.8863451,-35.2125777,69,240982.33
441,apartment,Rio Grande do Norte,Northeast,-5.8241117,-35.2109014,81,406030.95
442,house,Rio Grande do Norte,Northeast,-5.9222,-35.209759,160,384279.13
443,apartment,Rio Grande do Norte,Northeast,-5.877894,-35.176693,55,249531.9
444,house,Rio Grande do Norte,Northeast,-5.832404,-35.21843,200,379288.51
445,house,Rio Grande do Norte,Northeast,-5.796079,-35.19823,205,353358.36
446,house,Rio Grande do Norte,Northeast,-5.881728,-35.21278,190,359325.95
447,apartment,Rio Grande do Norte,Northeast,-5.817227,-35.206802,166,449157.45
448,apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,215,678726.79
449,apartment,Rio Grande do Norte,Northeast,-5.862752,-35.199493,67,314410.19
450,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,160,648782.97
451,apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,,898314.91
452,apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,97,499063.83
453,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,258515.04
454,apartment,Rio Grande do Norte,Northeast,-5.856661,-35.20356,78,399250.05
455,apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,86,458140.59
456,apartment,Rio Grande do Norte,Northeast,-5.819663,-35.209014,,403838.12
457,apartment,Rio Grande do Norte,Northeast,-5.789765,-35.194874,91,379288.51
458,apartment,Rio Grande do Norte,Northeast,-5.803891,-35.205769,,686524.82
459,house,Rio Grande do Norte,Northeast,-5.825949,-35.195614,219,678726.79
460,apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,125,548970.21
461,apartment,Rio Grande do Norte,Northeast,-5.792213,-35.195721,56,249531.9
462,apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,,1060075.11
463,apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,128,656236.96
464,apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,53,272590.73
465,apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,89,302878.6
466,apartment,Rio Grande do Norte,Northeast,-5.887515,-35.171822,55,242302.87
467,apartment,Rio Grande do Norte,Northeast,-5.783394,-35.19595,240,598876.59
468,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,118,548970.21
469,house,Rio Grande do Norte,Northeast,-5.889468,-35.173622,,282686.67
470,apartment,Rio Grande do Norte,Northeast,-5.783839,-35.196815,250,908635.8
471,apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,79,437179.91
472,house,Rio Grande do Norte,Northeast,-5.906662,-35.257423,210,848408.53
473,house,Rio Grande do Norte,Northeast,-5.894935,-35.434361,250,605757.2
474,apartment,Rio Grande do Norte,Northeast,-5.821894,-35.216026,,479101.27
475,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,91,434125.98
476,apartment,Rio Grande do Norte,Northeast,-5.846105,-35.212563,206,1009595.32
477,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,152,449157.45
478,apartment,Rio Grande do Norte,Northeast,-5.803891,-35.205769,136,737004.58
479,apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,123,656236.96
480,apartment,Rio Grande do Norte,Northeast,-5.792213,-35.195721,60,302878.6
481,house,Rio Grande do Norte,Northeast,-5.866949,-35.23719,200,748595.73
482,apartment,Rio Grande do Norte,Northeast,-5.798142,-35.207905,154,399251.07
483,house,Rio Grande do Norte,Northeast,-5.760553,-35.258881,250,249531.9
484,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,,798502.15
485,apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,,239550.63
486,apartment,Rio Grande do Norte,Northeast,-5.862752,-35.199493,96,424030.02
487,apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,98,590937.09
488,house,Rio Grande do Norte,Northeast,-5.88108,-35.218315,,314410.19
489,apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,151,456884.82
490,apartment,Rio Grande do Norte,Northeast,-5.81616,-35.224464,152,529007.65
491,apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,86,333166.46
492,apartment,Rio Grande do Norte,Northeast,-5.794242,-35.2043,237,1010360.71
493,apartment,Rio Grande do Norte,Northeast,-5.799907,-35.207222,75,272590.73
494,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,107,454317.88
495,apartment,Rio Grande do Norte,Northeast,-5.864193,-35.191391,191,748595.73
496,apartment,Rio Grande do Norte,Northeast,-5.792213,-35.195721,158,484605.74
497,apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,74,277638.7
498,apartment,Rio Grande do Norte,Northeast,-5.818786,-35.221394,87,333166.46
499,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,284261.11
500,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,283242.26
501,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,282223.41
502,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,280185.68
503,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,272034.82
504,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,271015.97
505,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,269997.12
506,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,268978.27
507,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,267959.38
508,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,266940.53
509,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,265921.68
510,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,285279.96
511,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,,284261.11
512,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,283242.26
513,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,279166.83
514,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,280185.68
515,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,279166.83
516,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,271015.97
517,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,267959.38
518,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,266940.53
519,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,,265921.68
520,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,284261.11
521,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,283242.26
522,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,282223.41
523,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,271015.97
524,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,268978.27
525,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,267959.38
526,house,Rio Grande do Norte,Northeast,-5.887895,-35.203171,200,299438.28
527,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,98,598876.59
528,house,Rio Grande do Norte,Northeast,-5.864021,-35.197937,193,807676.27
529,apartment,Rio Grande do Norte,Northeast,-5.827745,-35.222172,142,706716.72
530,apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,194,757196.48
531,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,250,555277.43
532,apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,200,959115.56
533,apartment,Rio Grande do Norte,Northeast,-5.85729,-35.200165,201,761474.7
534,apartment,Rio Grande do Norte,Northeast,-5.782565,-35.194359,,1197753.22
535,apartment,Rio Grande do Norte,Northeast,-5.801235,-35.210121,75,282686.67
536,apartment,Rio Grande do Norte,Northeast,-5.803891,-35.205769,137,656236.96
537,apartment,Rio Grande do Norte,Northeast,-5.803812,-35.20274,123,737004.58
538,apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,107,588873.77
539,apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,,388593.24
540,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,104,449157.45
541,apartment,Rio Grande do Norte,Northeast,-5.808438,-35.210823,110,548970.21
542,house,Rio Grande do Norte,Northeast,-5.451679,-35.357597,139,252398.8
543,apartment,Rio Grande do Norte,Northeast,-5.791988,-35.19149,170,1297565.98
544,apartment,Rio Grande do Norte,Northeast,-5.785535,-35.190632,109,329382.13
545,apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,196,1447285.12
546,apartment,Rio Grande do Norte,Northeast,-5.829534,-35.220299,105,363454.32
547,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,153,1597004.3
548,apartment,Rio Grande do Norte,Northeast,-5.816717,-35.201107,129,272590.73
549,apartment,Rio Grande do Norte,Northeast,-5.862458,-35.196671,136,323070.49
550,apartment,Rio Grande do Norte,Northeast,-5.818786,-35.221394,90,484605.74
551,house,Rio Grande do Norte,Northeast,-6.221181,-35.10487,193,898314.91
552,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,223,706716.72
553,apartment,Rio Grande do Norte,Northeast,-5.781577,-35.199627,122,474110.62
554,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,92,289457.01
555,apartment,Rio Grande do Norte,Northeast,-5.821894,-35.216026,,272590.73
556,apartment,Rio Grande do Norte,Northeast,-5.791988,-35.19149,97,469120.01
557,apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,70,282686.67
558,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,268978.27
559,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75,269997.12
560,apartment,Rio Grande do Norte,Northeast,-5.879033,-35.195614,84,304589.88
561,apartment,Rio Grande do Norte,Northeast,-5.839291,-35.214767,105,449157.45
562,apartment,Rio Grande do Norte,Northeast,-5.817833,-35.216408,92,454317.88
563,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,,548970.21
564,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,151,620901.13
565,apartment,Rio Grande do Norte,Northeast,-5.788958,-35.200184,242,706716.72
566,apartment,Rio Grande do Norte,Northeast,-5.87902,-35.175814,60,319400.84
567,apartment,Rio Grande do Norte,Northeast,-5.967866,-35.133655,139,988146.4
568,apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,96,424030.02
569,apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,70,287460.77
570,apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,69,374297.86
571,apartment,Rio Grande do Norte,Northeast,-5.866934,-35.191135,74,249531.9
572,apartment,Rio Grande do Norte,Northeast,-5.783839,-35.196815,228,1097940.43
573,apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,79,448159.33
574,house,Rio Grande do Norte,Northeast,-5.887515,-35.171822,,310417.7
575,apartment,Rio Grande do Norte,Northeast,-5.801085,-35.218967,160,748595.73
576,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,83,309419.57
577,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,98,547972.09
578,apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,124,560947.75
579,apartment,Rio Grande do Norte,Northeast,-5.793281,-35.200413,187,1197753.22
580,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208,1297565.98
581,apartment,Rio Grande do Norte,Northeast,-5.790338,-35.199387,215,1345476.12
582,house,Rio Grande do Norte,Northeast,-5.9222,-35.209759,150,405239.81
583,apartment,Rio Grande do Norte,Northeast,-5.796154,-35.209535,,414222.98
584,apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,123,708670.65
585,apartment,Rio Grande do Norte,Northeast,-5.820261,-35.215515,117,618839.15
586,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,136,829444.09
587,apartment,Rio Grande do Norte,Northeast,-5.850518,-35.223087,,249531.9
588,apartment,Rio Grande do Norte,Northeast,-5.842951,-35.210602,56,239550.63
589,apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,124,648782.97
590,apartment,Rio Grande do Norte,Northeast,-5.789936,-35.200417,85,438178.03
591,apartment,Rio Grande do Norte,Northeast,-5.79978,-35.198227,112,678726.79
592,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,245,726908.65
593,apartment,Rio Grande do Norte,Northeast,-5.892727,-35.205231,,254522.54
594,apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,230,948221.29
595,apartment,Rio Grande do Norte,Northeast,-5.795572,-35.207481,95,353358.36
596,apartment,Rio Grande do Norte,Northeast,-5.789936,-35.200417,85,479101.27
597,apartment,Rio Grande do Norte,Northeast,-5.809025,-35.201096,186,1302377.99
598,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,200,353358.36
599,house,Rio Grande do Norte,Northeast,-5.67654,-35.280762,250,598876.59
600,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,64,284283.89
601,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208,1397378.74
602,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208,1397378.74
603,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208,1397378.74
604,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208,1414505.01
605,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,83,242302.87
606,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,160,359325.95
607,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,250,533998.3
608,apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,111,364316.6
609,apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,93,319400.84
610,apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,83,353358.36
611,house,Rio Grande do Norte,Northeast,-5.868313,-35.230942,180,299438.28
612,apartment,Rio Grande do Norte,Northeast,-5.793597,-35.204637,,1087959.16
613,apartment,Rio Grande do Norte,Northeast,-5.789681,-35.205444,200,429194.89
614,apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,,429194.89
615,house,Rio Grande do Norte,Northeast,-5.880754,-35.214054,186,449157.45
616,apartment,Rio Grande do Norte,Northeast,-5.865048,-35.193447,57,247350.84
617,apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,148,454317.88
